Customer ID,Subscription Type,Device Type,Device Make/Model,Address,City,State,Zipcode,Days Before Perks,Days After Perks,Total Data Usage (GB),Usage Days,Peak Hours,Received Regular Perks,Perks Description,Content Type,Content Title,Content URL,PlusPlayStatus,StreamingHours,DataUsageGB,Offer_DiscountedUpgrade,Offer_BundleSavings,Offer_FamilyPlanPerk,Offer_DataBoost,Offer_ExclusiveContent,Offer_LimitedTime,Offer_LoyaltyRewards,Offer_GiftingOpportunity,Offer_StudentDiscount,Offer_WeekendStreamingPass
871978,Standard with Ads,Mobile,Google Pixel 7,9115 Main St,Houston,AZ,43448,25,3,22.72,"['Saturday', 'Monday', 'Tuesday', 'Sunday', 'Friday', 'Wednesday', 'Thursday']","[8, 22, 19]",True,Free HD Streaming Upgrade,Movie,Bird Box,https://www.netflix.com/title/bird-box,1,75,485.32,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
507264,Standard with Ads,Mobile,iPhone 14,9711 Main St,New York,NY,55267,1,27,45.24,"['Sunday', 'Wednesday', 'Monday', 'Friday', 'Tuesday', 'Thursday', 'Saturday']","[3, 1, 21]",True,Discounted Subscription,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,1,14,272.07,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Not Eligible
981947,Standard with Ads,Wi-Fi Router,Verizon Quantum Gateway,9689 Main St,Chicago,CA,92988,27,24,84.33,"['Sunday', 'Saturday', 'Thursday', 'Tuesday', 'Wednesday']","[2, 15, 8, 20]",False,,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,0,29,249.52,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
873545,Standard with Ads,Setup Box,Verizon VMS4100,1001 Main St,New York,IL,90664,9,7,96.45,"['Saturday', 'Friday', 'Thursday', 'Tuesday', 'Wednesday', 'Monday']",[6],False,,Series,The Crown,https://www.netflix.com/title/the-crown,1,65,246.81,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
501792,Standard,Mobile,iPhone 14,2793 Main St,Houston,NY,35038,2,2,72.62,"['Wednesday', 'Tuesday', 'Sunday']","[14, 16, 22]",True,Free HD Streaming Upgrade,Series,Bridgerton,https://www.netflix.com/title/bridgerton,0,14,383.88,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
496697,Standard with Ads,Mobile,Samsung Galaxy S23,2546 Main St,Phoenix,IL,17944,5,3,13.74,['Tuesday'],[22],True,Unlimited Data Streaming,Series,Ozark,https://www.netflix.com/title/ozark,1,32,108.25,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
386660,Premium,Wi-Fi Router,Verizon Quantum Gateway,5380 Main St,New York,NY,56414,11,5,90.8,"['Monday', 'Thursday']",[23],True,Bundled Streaming Services,Movie,Army of the Dead,https://www.netflix.com/title/army-of-the-dead,1,50,212.42,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
901310,Premium,Wi-Fi Router,Verizon 5G Home Router,4224 Main St,Phoenix,AZ,87409,15,27,79.18,"['Saturday', 'Friday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Sunday']","[6, 17]",True,Discounted Subscription,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,0,91,453.83,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
470501,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,2524 Main St,Los Angeles,TX,68071,30,19,66.59,"['Sunday', 'Friday', 'Tuesday', 'Thursday']","[21, 10, 19, 0]",False,,Series,Black Mirror,https://www.netflix.com/title/black-mirror,0,50,333.55,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
941679,Standard,Mobile,Samsung Galaxy S23,3772 Main St,Los Angeles,TX,99888,5,7,22.51,"['Saturday', 'Friday', 'Thursday']",[16],True,Discounted Subscription,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,1,63,208.34,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
312120,Standard,Wi-Fi Router,Verizon Quantum Gateway,1085 Main St,New York,AZ,89725,24,4,28.24,"['Thursday', 'Monday', 'Friday', 'Wednesday', 'Saturday', 'Sunday']","[16, 14]",True,Unlimited Data Streaming,Movie,Marriage Story,https://www.netflix.com/title/marriage-story,1,11,382.92,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
647896,Standard with Ads,Setup Box,Verizon VMS1100,1741 Main St,Chicago,IL,63071,3,23,20.93,"['Saturday', 'Sunday', 'Thursday', 'Monday', 'Friday', 'Wednesday', 'Tuesday']","[8, 15, 13, 6]",True,Bundled Streaming Services,Movie,Red Notice,https://www.netflix.com/title/red-notice,1,87,354.51,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
109941,Standard,Mobile,iPhone 14,8444 Main St,Chicago,TX,99702,13,1,62.78,"['Wednesday', 'Tuesday']",[15],False,,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,0,44,318.94,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
750471,Standard with Ads,Mobile,Samsung Galaxy S23,8563 Main St,Chicago,IL,61152,15,7,51.1,['Monday'],"[8, 15, 0]",False,,Series,Narcos,https://www.netflix.com/title/narcos,0,66,224.4,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
433856,Premium,Mobile,Samsung Galaxy S23,6101 Main St,Los Angeles,AZ,99849,13,12,89.46,"['Sunday', 'Wednesday', 'Tuesday', 'Monday', 'Friday']","[9, 6, 4, 19]",True,Discounted Subscription,Live Event,World Cup Final,https://www.netflix.com/title/world-cup-final,1,12,403.14,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
288199,Standard with Ads,Mobile,Google Pixel 7,7572 Main St,New York,AZ,12347,22,15,53.55,"['Tuesday', 'Friday', 'Thursday', 'Sunday', 'Wednesday']","[14, 8]",True,Free HD Streaming Upgrade,Series,Money Heist,https://www.netflix.com/title/money-heist,0,60,122.19,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
224958,Premium,Wi-Fi Router,Verizon Quantum Gateway,5860 Main St,Los Angeles,NY,97985,27,13,44.35,"['Friday', 'Thursday', 'Sunday', 'Saturday', 'Tuesday']",[14],False,,Live Event,Concert Live Stream: BTS,https://www.netflix.com/title/concert-live-stream%3A-bts,1,15,390.16,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
882844,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,1215 Main St,Los Angeles,NY,24612,22,18,66.83,"['Saturday', 'Wednesday', 'Thursday']",[21],False,,Live Event,Concert Live Stream: BTS,https://www.netflix.com/title/concert-live-stream%3A-bts,0,78,440.44,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
511725,Premium,Mobile,Google Pixel 7,9406 Main St,Los Angeles,NY,40753,9,16,23.09,"['Thursday', 'Sunday', 'Friday', 'Saturday', 'Monday', 'Wednesday']","[19, 22, 20, 10]",True,Unlimited Data Streaming,Series,The Umbrella Academy,https://www.netflix.com/title/the-umbrella-academy,0,53,224.04,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
377168,Standard with Ads,Setup Box,Verizon VMS1100,1666 Main St,Houston,TX,19203,18,18,46.1,"['Saturday', 'Wednesday', 'Monday', 'Friday', 'Tuesday']","[12, 17]",True,Free HD Streaming Upgrade,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,0,12,488.15,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
918773,Premium,Wi-Fi Router,Verizon Quantum Gateway,1900 Main St,Chicago,IL,88086,8,13,68.18,"['Saturday', 'Tuesday', 'Wednesday', 'Thursday', 'Sunday', 'Friday', 'Monday']","[21, 3]",False,,Series,The Umbrella Academy,https://www.netflix.com/title/the-umbrella-academy,0,27,490.55,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
644109,Standard,Wi-Fi Router,Verizon 5G Home Router,5885 Main St,New York,IL,60556,18,3,37.97,"['Wednesday', 'Saturday']","[5, 11]",False,,Series,Black Mirror,https://www.netflix.com/title/black-mirror,0,38,140.04,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
341659,Premium,Wi-Fi Router,Verizon Quantum Gateway,6389 Main St,New York,TX,42899,8,11,86.53,"['Thursday', 'Saturday']",[12],True,Free HD Streaming Upgrade,Series,Bridgerton,https://www.netflix.com/title/bridgerton,1,86,252.97,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
965476,Standard,Wi-Fi Router,Verizon 5G Home Router,3767 Main St,New York,NY,15332,18,6,91.66,"['Monday', 'Friday', 'Saturday', 'Sunday', 'Wednesday', 'Thursday']",[7],False,,Movie,Extraction,https://www.netflix.com/title/extraction,1,43,395.18,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
832242,Premium,Mobile,iPhone 14,3378 Main St,New York,CA,26130,20,28,81.74,"['Monday', 'Sunday', 'Tuesday', 'Friday', 'Wednesday', 'Thursday']","[1, 3]",False,,Movie,Army of the Dead,https://www.netflix.com/title/army-of-the-dead,0,51,317.04,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
853388,Premium,Mobile,iPhone 14,8434 Main St,Los Angeles,NY,36188,22,14,85.82,['Thursday'],"[7, 18, 23, 12]",True,Priority Customer Support,Movie,Marriage Story,https://www.netflix.com/title/marriage-story,0,57,213.19,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
734879,Standard,Wi-Fi Router,Verizon 5G Home Router,7528 Main St,Chicago,NY,68454,16,2,89.06,"['Thursday', 'Friday', 'Tuesday', 'Wednesday', 'Saturday', 'Monday', 'Sunday']","[17, 0, 2, 6]",False,,Live Event,Concert Live Stream: Taylor Swift,https://www.netflix.com/title/concert-live-stream%3A-taylor-swift,1,26,209.94,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
945652,Premium,Setup Box,Verizon VMS4100,7131 Main St,Los Angeles,IL,97024,23,28,32.14,"['Sunday', 'Monday', 'Friday', 'Saturday', 'Thursday', 'Wednesday', 'Tuesday']",[8],True,Unlimited Data Streaming,Movie,Extraction,https://www.netflix.com/title/extraction,1,47,355.59,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
250940,Standard,Wi-Fi Router,Verizon 5G Home Router,9611 Main St,Houston,NY,13256,25,19,36.94,"['Friday', 'Thursday', 'Monday']","[5, 11, 22]",False,,Live Event,Super Bowl Halftime Show,https://www.netflix.com/title/super-bowl-halftime-show,1,65,262.56,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
213529,Premium,Wi-Fi Router,Verizon Quantum Gateway,4678 Main St,Phoenix,AZ,50310,29,5,81.79,"['Monday', 'Sunday', 'Wednesday', 'Saturday', 'Friday', 'Tuesday']",[14],True,Free HD Streaming Upgrade,Series,Black Mirror,https://www.netflix.com/title/black-mirror,1,66,313.07,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
607644,Standard,Wi-Fi Router,Verizon Quantum Gateway,2332 Main St,Los Angeles,NY,93370,25,22,26.55,"['Wednesday', 'Sunday']","[8, 15]",True,Bundled Streaming Services,Series,Black Mirror,https://www.netflix.com/title/black-mirror,0,35,432.24,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
290451,Standard,Wi-Fi Router,Verizon Quantum Gateway,7369 Main St,New York,NY,35844,1,13,31.11,"['Tuesday', 'Wednesday', 'Monday']","[5, 9, 16]",True,Free HD Streaming Upgrade,Movie,Red Notice,https://www.netflix.com/title/red-notice,0,40,450.22,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
835404,Standard,Wi-Fi Router,Verizon Quantum Gateway,1921 Main St,Houston,AZ,72309,20,8,18.43,"['Saturday', 'Friday', 'Tuesday']","[0, 16]",False,,Live Event,World Cup Final,https://www.netflix.com/title/world-cup-final,1,35,473.24,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
489214,Premium,Mobile,iPhone 14,5617 Main St,Phoenix,TX,69120,9,3,69.15,"['Monday', 'Saturday', 'Wednesday', 'Tuesday', 'Thursday']",[19],True,Bundled Streaming Services,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,0,46,247.83,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
888333,Premium,Mobile,Google Pixel 7,7877 Main St,New York,CA,69994,11,18,44.57,"['Friday', 'Thursday']","[5, 11, 21]",True,Unlimited Data Streaming,Series,Stranger Things,https://www.netflix.com/title/stranger-things,0,30,338.17,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
840631,Standard with Ads,Setup Box,Verizon VMS1100,3537 Main St,Chicago,NY,13871,11,23,95.22,"['Monday', 'Friday', 'Tuesday', 'Sunday', 'Saturday', 'Wednesday', 'Thursday']","[1, 23]",False,,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,0,60,418.74,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
414969,Standard,Setup Box,Verizon VMS1100,4835 Main St,New York,AZ,38549,14,5,91.11,"['Tuesday', 'Wednesday']","[7, 14, 0]",False,,Live Event,Golden Globe Awards,https://www.netflix.com/title/golden-globe-awards,1,52,101.85,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
745153,Standard,Mobile,Samsung Galaxy S23,6199 Main St,Houston,TX,20514,13,19,58.94,['Friday'],"[16, 2, 20, 1]",False,,Live Event,Super Bowl Halftime Show,https://www.netflix.com/title/super-bowl-halftime-show,0,90,169.92,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
566854,Standard,Mobile,Samsung Galaxy S23,8337 Main St,New York,NY,53354,30,30,20.93,['Friday'],"[19, 8, 11, 14]",False,,Series,The Crown,https://www.netflix.com/title/the-crown,1,16,231.04,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
676037,Premium,Wi-Fi Router,Verizon Quantum Gateway,3836 Main St,Chicago,NY,47111,25,17,71.93,"['Saturday', 'Wednesday', 'Friday']","[13, 2]",True,Unlimited Data Streaming,Live Event,Grammy Awards,https://www.netflix.com/title/grammy-awards,1,44,492.75,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
396282,Standard with Ads,Mobile,iPhone 14,2162 Main St,Chicago,AZ,65086,5,14,38.47,"['Monday', 'Saturday', 'Sunday', 'Friday']","[3, 9, 13]",False,,Movie,The Old Guard,https://www.netflix.com/title/the-old-guard,1,58,163.44,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
